0 -0.00240619 -0.00719539 -0.0119153 -0.0165204 -0.0209665 -0.0252106 -0.029212 -0.032932 -0.0363349 -0.0393878 -0.0420614 -0.0443299 -0.0461716 -0.0475685 -0.0485074 -0.0489791 -0.0489791 -0.0485074 -0.0475685 -0.0461716 -0.0443299 -0.0420614 -0.0393878 -0.0363349 -0.032932 -0.029212 -0.0252106 -0.0209665 -0.0165204 -0.0119153 -0.00719539 -0.00240619 0 
-0.00240619 0.00240619 0.00719539 0.0119153 0.0165204 0.0209665 0.0252106 0.029212 0.032932 0.0363349 0.0393878 0.0420614 0.0443299 0.0461716 0.0475685 0.0485074 0.0489791 0.0489791 0.0485074 0.0475685 0.0461716 0.0443299 0.0420614 0.0393878 0.0363349 0.032932 0.029212 0.0252106 0.0209665 0.0165204 0.0119153 0.00719539 0.00240619 -0.00240619 
-0.00719539 0.00719539 0.0215169 0.0356311 0.0494022 0.0626976 0.0753891 0.0873546 0.0984788 0.108655 0.117784 0.125779 0.132563 0.13807 0.142247 0.145055 0.146465 0.146465 0.145055 0.142247 0.13807 0.132563 0.125779 0.117784 0.108655 0.0984788 0.0873546 0.0753891 0.0626976 0.0494022 0.0356311 0.0215169 0.00719539 -0.00719539 
-0.0119153 0.0119153 0.0356311 0.0590038 0.0818083 0.103825 0.124842 0.144656 0.163077 0.179928 0.195046 0.208286 0.219519 0.228639 0.235556 0.240206 0.242541 0.242541 0.240206 0.235556 0.228639 0.219519 0.208286 0.195046 0.179928 0.163077 0.144656 0.124842 0.103825 0.0818083 0.0590038 0.0356311 0.0119153 -0.0119153 
-0.0165204 0.0165204 0.0494022 0.0818083 0.113426 0.143952 0.173092 0.200564 0.226105 0.249469 0.270429 0.288786 0.304361 0.317006 0.326597 0.333043 0.336281 0.336281 0.333043 0.326597 0.317006 0.304361 0.288786 0.270429 0.249469 0.226105 0.200564 0.173092 0.143952 0.113426 0.0818083 0.0494022 0.0165204 -0.0165204 
-0.0209665 0.0209665 0.0626976 0.103825 0.143952 0.182693 0.219675 0.254541 0.286956 0.316607 0.343209 0.366505 0.386272 0.40232 0.414492 0.422673 0.426783 0.426783 0.422673 0.414492 0.40232 0.386272 0.366505 0.343209 0.316607 0.286956 0.254541 0.219675 0.182693 0.143952 0.103825 0.0626976 0.0209665 -0.0209665 
-0.0252106 0.0252106 0.0753891 0.124842 0.173092 0.219675 0.264142 0.306066 0.345042 0.380696 0.412682 0.440695 0.464463 0.483759 0.498395 0.508232 0.513174 0.513174 0.508232 0.498395 0.483759 0.464463 0.440695 0.412682 0.380696 0.345042 0.306066 0.264142 0.219675 0.173092 0.124842 0.0753891 0.0252106 -0.0252106 
-0.029212 0.029212 0.0873546 0.144656 0.200564 0.254541 0.306066 0.354644 0.399806 0.441118 0.478182 0.510641 0.538181 0.560539 0.577499 0.588897 0.594623 0.594623 0.588897 0.577499 0.560539 0.538181 0.510641 0.478182 0.441118 0.399806 0.354644 0.306066 0.254541 0.200564 0.144656 0.0873546 0.029212 -0.029212 
-0.032932 0.032932 0.0984788 0.163077 0.226105 0.286956 0.345042 0.399806 0.45072 0.497293 0.539076 0.575668 0.606716 0.631922 0.651041 0.66389 0.670346 0.670346 0.66389 0.651041 0.631922 0.606716 0.575668 0.539076 0.497293 0.45072 0.399806 0.345042 0.286956 0.226105 0.163077 0.0984788 0.032932 -0.032932 
-0.0363349 0.0363349 0.108655 0.179928 0.249469 0.316607 0.380696 0.441118 0.497293 0.548678 0.594779 0.635152 0.669408 0.697218 0.718313 0.73249 0.739613 0.739613 0.73249 0.718313 0.697218 0.669408 0.635152 0.594779 0.548678 0.497293 0.441118 0.380696 0.316607 0.249469 0.179928 0.108655 0.0363349 -0.0363349 
-0.0393878 0.0393878 0.117784 0.195046 0.270429 0.343209 0.412682 0.478182 0.539076 0.594779 0.644754 0.688519 0.725654 0.7558 0.778667 0.794036 0.801757 0.801757 0.794036 0.778667 0.7558 0.725654 0.688519 0.644754 0.594779 0.539076 0.478182 0.412682 0.343209 0.270429 0.195046 0.117784 0.0393878 -0.0393878 
-0.0420614 0.0420614 0.125779 0.208286 0.288786 0.366505 0.440695 0.510641 0.575668 0.635152 0.688519 0.735255 0.77491 0.807103 0.831522 0.847934 0.856179 0.856179 0.847934 0.831522 0.807103 0.77491 0.735255 0.688519 0.635152 0.575668 0.510641 0.440695 0.366505 0.288786 0.208286 0.125779 0.0420614 -0.0420614 
-0.0443299 0.0443299 0.132563 0.219519 0.304361 0.386272 0.464463 0.538181 0.606716 0.669408 0.725654 0.77491 0.816704 0.850633 0.87637 0.893666 0.902357 0.902357 0.893666 0.87637 0.850633 0.816704 0.77491 0.725654 0.669408 0.606716 0.538181 0.464463 0.386272 0.304361 0.219519 0.132563 0.0443299 -0.0443299 
-0.0461716 0.0461716 0.13807 0.228639 0.317006 0.40232 0.483759 0.560539 0.631922 0.697218 0.7558 0.807103 0.850633 0.885971 0.912777 0.930792 0.939844 0.939844 0.930792 0.912777 0.885971 0.850633 0.807103 0.7558 0.697218 0.631922 0.560539 0.483759 0.40232 0.317006 0.228639 0.13807 0.0461716 -0.0461716 
-0.0475685 0.0475685 0.142247 0.235556 0.326597 0.414492 0.498395 0.577499 0.651041 0.718313 0.778667 0.831522 0.87637 0.912777 0.940394 0.958954 0.968279 0.968279 0.958954 0.940394 0.912777 0.87637 0.831522 0.778667 0.718313 0.651041 0.577499 0.498395 0.414492 0.326597 0.235556 0.142247 0.0475685 -0.0475685 
-0.0485074 0.0485074 0.145055 0.240206 0.333043 0.422673 0.508232 0.588897 0.66389 0.73249 0.794036 0.847934 0.893666 0.930792 0.958954 0.977881 0.98739 0.98739 0.977881 0.958954 0.930792 0.893666 0.847934 0.794036 0.73249 0.66389 0.588897 0.508232 0.422673 0.333043 0.240206 0.145055 0.0485074 -0.0485074 
-0.0489791 0.0489791 0.146465 0.242541 0.336281 0.426783 0.513174 0.594623 0.670346 0.739613 0.801757 0.856179 0.902357 0.939844 0.968279 0.98739 0.996992 0.996992 0.98739 0.968279 0.939844 0.902357 0.856179 0.801757 0.739613 0.670346 0.594623 0.513174 0.426783 0.336281 0.242541 0.146465 0.0489791 -0.0489791 
-0.0489791 0.0489791 0.146465 0.242541 0.336281 0.426783 0.513174 0.594623 0.670346 0.739613 0.801757 0.856179 0.902357 0.939844 0.968279 0.98739 0.996992 0.996992 0.98739 0.968279 0.939844 0.902357 0.856179 0.801757 0.739613 0.670346 0.594623 0.513174 0.426783 0.336281 0.242541 0.146465 0.0489791 -0.0489791 
-0.0485074 0.0485074 0.145055 0.240206 0.333043 0.422673 0.508232 0.588897 0.66389 0.73249 0.794036 0.847934 0.893666 0.930792 0.958954 0.977881 0.98739 0.98739 0.977881 0.958954 0.930792 0.893666 0.847934 0.794036 0.73249 0.66389 0.588897 0.508232 0.422673 0.333043 0.240206 0.145055 0.0485074 -0.0485074 
-0.0475685 0.0475685 0.142247 0.235556 0.326597 0.414492 0.498395 0.577499 0.651041 0.718313 0.778667 0.831522 0.87637 0.912777 0.940394 0.958954 0.968279 0.968279 0.958954 0.940394 0.912777 0.87637 0.831522 0.778667 0.718313 0.651041 0.577499 0.498395 0.414492 0.326597 0.235556 0.142247 0.0475685 -0.0475685 
-0.0461716 0.0461716 0.13807 0.228639 0.317006 0.40232 0.483759 0.560539 0.631922 0.697218 0.7558 0.807103 0.850633 0.885971 0.912777 0.930792 0.939844 0.939844 0.930792 0.912777 0.885971 0.850633 0.807103 0.7558 0.697218 0.631922 0.560539 0.483759 0.40232 0.317006 0.228639 0.13807 0.0461716 -0.0461716 
-0.0443299 0.0443299 0.132563 0.219519 0.304361 0.386272 0.464463 0.538181 0.606716 0.669408 0.725654 0.77491 0.816704 0.850633 0.87637 0.893666 0.902357 0.902357 0.893666 0.87637 0.850633 0.816704 0.77491 0.725654 0.669408 0.606716 0.538181 0.464463 0.386272 0.304361 0.219519 0.132563 0.0443299 -0.0443299 
-0.0420614 0.0420614 0.125779 0.208286 0.288786 0.366505 0.440695 0.510641 0.575668 0.635152 0.688519 0.735255 0.77491 0.807103 0.831522 0.847934 0.856179 0.856179 0.847934 0.831522 0.807103 0.77491 0.735255 0.688519 0.635152 0.575668 0.510641 0.440695 0.366505 0.288786 0.208286 0.125779 0.0420614 -0.0420614 
-0.0393878 0.0393878 0.117784 0.195046 0.270429 0.343209 0.412682 0.478182 0.539076 0.594779 0.644754 0.688519 0.725654 0.7558 0.778667 0.794036 0.801757 0.801757 0.794036 0.778667 0.7558 0.725654 0.688519 0.644754 0.594779 0.539076 0.478182 0.412682 0.343209 0.270429 0.195046 0.117784 0.0393878 -0.0393878 
