0 -8.99389e-11 -3.59207e-10 -5.97947e-10 -8.36405e-10 -1.07458e-09 -1.31077e-09 -1.54497e-09 -1.77564e-09 -2.00277e-09 -2.22498e-09 -2.44228e-09 -2.65343e-09 -2.85844e-09 -3.05622e-09 -3.24677e-09 -3.42913e-09 -3.60329e-09 -3.76841e-09 -3.92447e-09 -4.07075e-09 -4.20723e-09 -4.33327e-09 -4.44888e-09 -4.55351e-09 -4.64718e-09 -4.72944e-09 -4.80031e-09 -4.85946e-09 -4.9069e-09 -4.94243e-09 -4.96604e-09 -4.97765e-09 -4.97727e-09 -4.96491e-09 -4.94058e-09 -4.90442e-09 -4.85644e-09 -4.7969e-09 -4.72578e-09 -4.64347e-09 -4.54996e-09 -4.44573e-09 -4.33078e-09 -4.20568e-09 -4.07044e-09 -3.92572e-09 -3.77154e-09 -3.60865e-09 -3.43704e-09 -3.25756e-09 -3.07019e-09 -2.87582e-09 -2.67444e-09 -2.46695e-09 -2.25333e-09 -2.03444e-09 -1.81026e-09 -1.58155e-09 -1.34831e-09 -1.11115e-09 -8.70066e-10 -6.25583e-10 -3.77696e-10 -9.5157e-11 0 
-8.99389e-11 8.99389e-11 3.59207e-10 5.97947e-10 8.36405e-10 1.07458e-09 1.31077e-09 1.54497e-09 1.77564e-09 2.00277e-09 2.22498e-09 2.44228e-09 2.65343e-09 2.85844e-09 3.05622e-09 3.24677e-09 3.42913e-09 3.60329e-09 3.76841e-09 3.92447e-09 4.07075e-09 4.20723e-09 4.33327e-09 4.44888e-09 4.55351e-09 4.64718e-09 4.72944e-09 4.80031e-09 4.85946e-09 4.9069e-09 4.94243e-09 4.96604e-09 4.97765e-09 4.97727e-09 4.96491e-09 4.94058e-09 4.90442e-09 4.85644e-09 4.7969e-09 4.72578e-09 4.64347e-09 4.54996e-09 4.44573e-09 4.33078e-09 4.20568e-09 4.07044e-09 3.92572e-09 3.77154e-09 3.60865e-09 3.43704e-09 3.25756e-09 3.07019e-09 2.87582e-09 2.67444e-09 2.46695e-09 2.25333e-09 2.03444e-09 1.81026e-09 1.58155e-09 1.34831e-09 1.11115e-09 8.70066e-10 6.25583e-10 3.77696e-10 9.5157e-11 -9.5157e-11 
-3.59207e-10 3.59207e-10 1.07599e-09 1.79113e-09 2.50544e-09 3.21892e-09 3.92645e-09 4.62805e-09 5.31907e-09 5.99952e-09 6.66524e-09 7.31624e-09 7.94885e-09 8.56307e-09 9.15563e-09 9.72654e-09 1.02729e-08 1.07947e-08 1.12894e-08 1.17571e-08 1.21953e-08 1.26043e-08 1.29819e-08 1.33283e-08 1.36419e-08 1.39225e-08 1.4169e-08 1.43814e-08 1.45587e-08 1.47009e-08 1.48074e-08 1.48781e-08 1.4913e-08 1.49119e-08 1.48749e-08 1.48021e-08 1.46938e-08 1.45501e-08 1.43717e-08 1.41587e-08 1.39122e-08 1.36321e-08 1.33198e-08 1.29755e-08 1.26007e-08 1.21956e-08 1.17621e-08 1.13002e-08 1.08122e-08 1.02981e-08 9.76039e-09 9.19907e-09 8.61675e-09 8.01345e-09 7.3918e-09 6.7518e-09 6.09597e-09 5.42431e-09 4.73904e-09 4.04017e-09 3.32954e-09 2.60716e-09 1.87457e-09 1.13177e-09 3.80188e-10 -3.80188e-10 
-5.97947e-10 5.97947e-10 1.79113e-09 2.98159e-09 4.17069e-09 5.35842e-09 6.53628e-09 7.70427e-09 8.85467e-09 9.98747e-09 1.10958e-08 1.21796e-08 1.32328e-08 1.42554e-08 1.5242e-08 1.61925e-08 1.71022e-08 1.7971e-08 1.87947e-08 1.95733e-08 2.0303e-08 2.09839e-08 2.16127e-08 2.21895e-08 2.27115e-08 2.31789e-08 2.35893e-08 2.3943e-08 2.42382e-08 2.4475e-08 2.46523e-08 2.47703e-08 2.48283e-08 2.48266e-08 2.47651e-08 2.46439e-08 2.44637e-08 2.42245e-08 2.39277e-08 2.35731e-08 2.31627e-08 2.26964e-08 2.21766e-08 2.16034e-08 2.09795e-08 2.03051e-08 1.95834e-08 1.88144e-08 1.8002e-08 1.71461e-08 1.6251e-08 1.53165e-08 1.4347e-08 1.33426e-08 1.23076e-08 1.12421e-08 1.01502e-08 9.03188e-09 7.89091e-09 6.72727e-09 5.54403e-09 4.34122e-09 3.12139e-09 1.88454e-09 6.33059e-10 -6.33059e-10 
-8.36405e-10 8.36405e-10 2.50544e-09 4.17069e-09 5.83404e-09 7.4955e-09 9.14318e-09 1.07771e-08 1.23864e-08 1.39711e-08 1.55216e-08 1.70378e-08 1.85113e-08 1.99419e-08 2.13222e-08 2.2652e-08 2.39247e-08 2.51402e-08 2.62926e-08 2.7382e-08 2.84029e-08 2.93556e-08 3.02354e-08 3.10424e-08 3.17729e-08 3.24268e-08 3.30012e-08 3.3496e-08 3.39091e-08 3.42405e-08 3.44887e-08 3.46538e-08 3.47352e-08 3.47328e-08 3.46469e-08 3.44774e-08 3.42255e-08 3.3891e-08 3.34758e-08 3.29798e-08 3.24057e-08 3.17535e-08 3.10264e-08 3.02245e-08 2.93518e-08 2.84083e-08 2.73988e-08 2.63231e-08 2.51866e-08 2.39893e-08 2.2737e-08 2.14296e-08 2.00734e-08 1.86682e-08 1.72203e-08 1.57295e-08 1.42019e-08 1.26373e-08 1.10409e-08 9.41281e-09 7.75725e-09 6.07427e-09 4.36747e-09 2.63685e-09 8.85771e-10 -8.85771e-10 
-1.07458e-09 1.07458e-09 3.21892e-09 5.35842e-09 7.4955e-09 9.63016e-09 1.17471e-08 1.38464e-08 1.59142e-08 1.79504e-08 1.99426e-08 2.18909e-08 2.37842e-08 2.56226e-08 2.73961e-08 2.9105e-08 3.07404e-08 3.23024e-08 3.37833e-08 3.51831e-08 3.64952e-08 3.77194e-08 3.88501e-08 3.98872e-08 4.0826e-08 4.16663e-08 4.24045e-08 4.30405e-08 4.35715e-08 4.39974e-08 4.43166e-08 4.45288e-08 4.46335e-08 4.46306e-08 4.45204e-08 4.43028e-08 4.39791e-08 4.35494e-08 4.3016e-08 4.23789e-08 4.16413e-08 4.08034e-08 3.98692e-08 3.8839e-08 3.77177e-08 3.65055e-08 3.52083e-08 3.38262e-08 3.23659e-08 3.08275e-08 2.92184e-08 2.75386e-08 2.57959e-08 2.39903e-08 2.21298e-08 2.02142e-08 1.82511e-08 1.62406e-08 1.41891e-08 1.20968e-08 9.9692e-09 7.80631e-09 5.61281e-09 3.3887e-09 1.13832e-09 -1.13832e-09 
-1.31077e-09 1.31077e-09 3.92645e-09 6.53628e-09 9.14318e-09 1.17471e-08 1.43296e-08 1.68905e-08 1.9413e-08 2.1897e-08 2.43274e-08 2.67042e-08 2.9014e-08 3.12568e-08 3.34206e-08 3.55054e-08 3.75007e-08 3.94064e-08 4.12133e-08 4.29212e-08 4.4522e-08 4.60157e-08 4.73952e-08 4.86606e-08 4.98061e-08 5.08315e-08 5.17322e-08 5.25083e-08 5.31563e-08 5.36761e-08 5.40656e-08 5.43247e-08 5.44526e-08 5.44492e-08 5.43149e-08 5.40496e-08 5.36549e-08 5.31309e-08 5.24803e-08 5.17032e-08 5.08035e-08 4.97813e-08 4.86418e-08 4.73851e-08 4.60173e-08 4.45385e-08 4.29561e-08 4.127e-08 3.94887e-08 3.76119e-08 3.56489e-08 3.35996e-08 3.14736e-08 2.92708e-08 2.7001e-08 2.46639e-08 2.22689e-08 1.98159e-08 1.73129e-08 1.476e-08 1.21641e-08 9.525e-09 6.84857e-09 4.13476e-09 1.38893e-09 -1.38893e-09 
-1.54497e-09 1.54497e-09 4.62805e-09 7.70427e-09 1.07771e-08 1.38464e-08 1.68905e-08 1.99092e-08 2.28826e-08 2.58108e-08 2.86758e-08 3.14778e-08 3.42007e-08 3.68446e-08 3.93955e-08 4.18533e-08 4.42056e-08 4.64523e-08 4.85824e-08 5.0596e-08 5.24833e-08 5.42443e-08 5.58708e-08 5.73627e-08 5.87132e-08 5.99222e-08 6.09843e-08 6.18994e-08 6.26634e-08 6.32764e-08 6.37358e-08 6.40415e-08 6.41925e-08 6.41887e-08 6.40305e-08 6.37179e-08 6.32529e-08 6.26353e-08 6.18685e-08 6.09526e-08 5.98922e-08 5.86873e-08 5.73442e-08 5.58628e-08 5.42505e-08 5.25074e-08 5.06421e-08 4.86546e-08 4.65548e-08 4.43425e-08 4.20285e-08 3.96127e-08 3.71065e-08 3.45097e-08 3.18338e-08 2.90787e-08 2.62552e-08 2.33632e-08 2.04123e-08 1.74025e-08 1.43419e-08 1.12303e-08 8.07473e-09 4.87503e-09 1.63759e-09 -1.63759e-09 
-1.77564e-09 1.77564e-09 5.31907e-09 8.85467e-09 1.23864e-08 1.59142e-08 1.9413e-08 2.28826e-08 2.63004e-08 2.96661e-08 3.29593e-08 3.618e-08 3.93099e-08 4.23491e-08 4.52814e-08 4.81067e-08 5.08107e-08 5.33934e-08 5.58421e-08 5.81568e-08 6.03264e-08 6.23508e-08 6.42206e-08 6.59358e-08 6.74884e-08 6.88783e-08 7.00994e-08 7.11515e-08 7.20299e-08 7.27348e-08 7.3263e-08 7.36147e-08 7.37884e-08 7.37843e-08 7.36027e-08 7.32436e-08 7.27092e-08 7.19995e-08 7.11184e-08 7.00657e-08 6.8847e-08 6.74623e-08 6.59186e-08 6.42159e-08 6.23628e-08 6.03593e-08 5.82153e-08 5.59309e-08 5.35172e-08 5.09744e-08 4.83146e-08 4.55378e-08 4.2657e-08 3.96721e-08 3.65962e-08 3.34292e-08 3.01835e-08 2.6859e-08 2.34667e-08 2.00067e-08 1.64881e-08 1.2911e-08 9.28314e-09 5.60459e-09 1.88266e-09 -1.88266e-09 
-2.00277e-09 2.00277e-09 5.99952e-09 9.98747e-09 1.39711e-08 1.79504e-08 2.1897e-08 2.58108e-08 2.96661e-08 3.34628e-08 3.71777e-08 4.08109e-08 4.43418e-08 4.77703e-08 5.10782e-08 5.42655e-08 5.7316e-08 6.02297e-08 6.29922e-08 6.56036e-08 6.80513e-08 7.03352e-08 7.24448e-08 7.43799e-08 7.61315e-08 7.76998e-08 7.90774e-08 8.02645e-08 8.12558e-08 8.20512e-08 8.26473e-08 8.30442e-08 8.32405e-08 8.3236e-08 8.30314e-08 8.26266e-08 8.2024e-08 8.12237e-08 8.02298e-08 7.90425e-08 7.7668e-08 7.61061e-08 7.43648e-08 7.24442e-08 7.0354e-08 6.8094e-08 6.56756e-08 6.30987e-08 6.03761e-08 5.75076e-08 5.45072e-08 5.13749e-08 4.81251e-08 4.47579e-08 4.1288e-08 3.77153e-08 3.40537e-08 3.03032e-08 2.64761e-08 2.25725e-08 1.86028e-08 1.45669e-08 1.04738e-08 6.32345e-09 2.12413e-09 -2.12413e-09 
